Date,company_code,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2015-12-17,CVX,93.5,94.0,90.4,90.54,14082454.0,0.0,1.0,88.67477765293033,89.14897432487113,85.73475828689735,85.86753335504078,14082454.0
2015-12-16,CVX,92.58,93.82,90.81,93.44,16917153.0,0.0,1.0,87.80225577655925,88.97826352297244,86.12359955788881,88.61787405229742,16917153.0
2015-12-15,CVX,90.58,93.4,90.55,92.76,19158528.0,0.0,1.0,85.90546908879602,88.57993831854218,85.87701728847958,87.97296657845794,19158528.0
2015-12-14,CVX,86.3,89.59,85.41,89.33,12428468.0,0.0,1.0,81.84634557698276,84.96655967835325,81.00227550092812,84.71997740894402,12428468.0
2015-12-11,CVX,87.85,87.91,86.09,86.44,13183094.0,0.0,1.0,83.31635525999924,83.37325886063213,81.64718297476762,81.97912064512617,13183094.0
2015-12-10,CVX,88.0,90.46,87.61,89.3,14534370.0,0.0,1.0,83.45861426158149,85.79166188753024,83.08874085746766,84.69152560862757,14534370.0
2015-12-09,CVX,86.67,90.14,86.3,87.6,14675834.0,0.0,1.0,82.19725111421894,85.48817601748813,81.84634557698276,83.07925692402884,14675834.0
2015-12-08,CVX,85.81,88.0,84.25,86.44,13396907.0,0.0,1.0,81.38163283848077,83.45861426158149,79.90213922202545,81.97912064512617,13396907.0
2015-12-07,CVX,87.48,87.94,84.9,87.28,15378267.0,0.0,1.0,82.96544972276305,83.40171066094858,80.5185948955485,82.77577105398673,15378267.0
2015-12-04,CVX,87.9,89.82,86.49,89.71,13169972.0,0.0,1.0,83.36377492719333,85.184690147446,82.02654031232025,85.08036687961904,13169972.0
2015-12-03,CVX,90.81,91.42,88.355,88.85,10996214.0,0.0,1.0,86.12359955788881,86.70211949765658,83.79529389865947,84.26474860388085,10996214.0
2015-12-02,CVX,92.6,92.69,90.03,90.25,11830099.0,0.0,1.0,87.82122364343688,87.90657904438622,85.38385274966114,85.5924992853151,11830099.0
2015-12-01,CVX,90.97,92.65,90.97,92.48,6975396.0,0.0,1.0,86.27534249290986,87.86864331063097,86.27534249290986,87.7074164421711,6975396.0
2015-11-30,CVX,90.64,91.96,90.44,91.32,12169849.0,0.0,1.0,85.96237268942893,87.21425190335265,85.77269402065261,86.60728016326841,12169849.0
2015-11-27,CVX,90.25,90.84,90.05,90.37,2547796.0,0.0,1.0,85.5924992853151,86.15205135820526,85.40282061653878,85.7063064865809,2547796.0
2015-11-25,CVX,90.71,91.32,90.16,90.87,5419247.0,0.0,1.0,86.02876022350064,86.60728016326841,85.50714388436576,86.1805031585217,5419247.0
2015-11-24,CVX,90.19,92.3,89.8,91.35,8547718.0,0.0,1.0,85.5355956846822,87.5367056402724,85.16572228056837,86.63573196358486,8547718.0
2015-11-23,CVX,88.65,90.44,88.11,90.01,6887551.0,0.0,1.0,84.07506993510454,85.77269402065261,83.56293752940846,85.36488488278353,6887551.0
2015-11-20,CVX,90.64,91.31,88.81,89.01,8561188.0,0.0,1.0,85.96237268942893,86.59779622982961,84.22681287012558,84.41649153890191,8561188.0
2015-11-19,CVX,92.03,92.37,90.43,90.83,6096299.0,0.0,1.0,87.28063943742437,87.60309317434411,85.76321008721379,86.14256742476644,6096299.0
2015-11-18,CVX,91.44,92.75,91.03,92.21,6886694.0,0.0,1.0,86.72108736453421,87.96348264501913,86.33224609354276,87.45135023932305,6886694.0
2015-11-17,CVX,91.27,92.5,90.7,91.03,7575588.0,0.0,1.0,86.55986049607434,87.72638430904873,86.01927629006182,86.33224609354276,7575588.0
2015-11-16,CVX,87.79,91.47,87.79,91.45,10100523.0,1.07,1.0,83.25945165936635,86.74953916485066,83.25945165936635,86.73057129797303,10100523.0
2015-11-13,CVX,89.57,89.97,88.19,88.68,7674869.0,0.0,1.0,83.96516721962219,84.34013726414433,82.67152056602077,83.13085887056042,7674869.0
2015-11-12,CVX,90.75,91.15,89.25,89.86,8950693.0,0.0,1.0,85.07132885096253,85.44629889548469,83.66519118400447,84.23702050190074,8950693.0
2015-11-11,CVX,93.39,93.708,91.86,92.19,6085309.0,0.0,1.0,87.54613114480871,87.84423233020382,86.11187072451149,86.42122101124227,6085309.0
2015-11-10,CVX,92.1,93.4964,91.84,93.23,6823080.0,0.0,1.0,86.33685275122477,87.64587317665159,86.09312222228539,87.39614312699986,6823080.0
2015-11-09,CVX,93.48,94.45,92.1,92.32,7657963.0,0.0,1.0,87.6304994048262,88.53980176279241,86.33685275122477,86.54308627571196,7657963.0
2015-11-06,CVX,93.71,94.07,91.76,94.03,9632528.0,0.0,1.0,87.84610718042643,88.18358022049635,86.01812821338096,88.14608321604415,9632528.0
2015-11-05,CVX,96.05,96.55,94.33,94.55,11182723.0,0.0,1.0,90.039681940881,90.50839449653368,88.42731074943576,88.63354427392294,11182723.0
2015-11-04,CVX,98.02,98.1,96.0772,96.77,11930905.0,0.0,1.0,91.88640941015258,91.961403419057,90.06517990390851,90.71462802102087,11930905.0
2015-11-03,CVX,95.42,98.64,95.42,98.14,17668747.0,0.0,1.0,89.44910412075862,92.46761297916191,89.44910412075862,91.99890042350923,17668747.0
2015-11-02,CVX,90.61,95.28,90.48,94.96,14275182.0,0.0,1.0,84.94008933537978,89.31786460517587,84.81822407091008,89.01788856955814,14275182.0
2015-10-30,CVX,91.14,91.98,89.41,90.88,11559260.0,0.0,1.0,85.43692464437163,86.22436173786814,83.81517920181332,85.19319411543222,11559260.0
2015-10-29,CVX,89.32,90.93,89.14,89.89,6684470.0,0.0,1.0,83.73081094179584,85.2400653709975,83.56207442176088,84.2651432552399,6684470.0
2015-10-28,CVX,88.21,90.12,87.92,89.79,8235799.0,0.0,1.0,82.69026906824688,84.48075103084015,82.41841578596832,84.17140074410938,8235799.0
2015-10-27,CVX,87.73,87.96,86.74,87.7,9328537.0,0.0,1.0,82.24030501482031,82.45591279042053,81.31225415462798,82.21218226148115,9328537.0
2015-10-26,CVX,90.87,90.88,88.58,88.77,8606586.0,0.0,1.0,85.18381986431918,85.19319411543222,83.03711635942987,83.21522713057789,8606586.0
2015-10-23,CVX,90.75,91.93,90.09,91.24,8134783.0,0.0,1.0,85.07132885096253,86.17749048230287,84.45262827750099,85.53066715550216,8134783.0
2015-10-22,CVX,89.74,91.81,89.74,91.62,8970975.0,0.0,1.0,84.1245294885441,86.06499946894623,84.1245294885441,85.8868886977982,8970975.0
2015-10-21,CVX,89.44,90.63,89.14,89.33,7430348.0,0.0,1.0,83.84330195515248,84.95883783760588,83.56207442176088,83.7401851929089,7430348.0
2015-10-20,CVX,89.5,90.49,89.39,89.99,8221081.0,0.0,1.0,83.8995474618308,84.82759832202312,83.79643069958722,84.35888576637043,8221081.0
2015-10-19,CVX,90.36,90.5399,89.22,90.03,8900398.0,0.0,1.0,84.70573305755343,84.87437583507727,83.63706843066531,84.39638277082265,8900398.0
2015-10-16,CVX,91.55,91.66,90.0201,91.29,7820888.0,0.0,1.0,85.82126894000682,85.92438570225042,84.38710226222074,85.57753841106744,7820888.0
2015-10-15,CVX,89.65,90.87,88.44,90.72,8960365.0,0.0,1.0,84.04016122852663,85.18381986431918,82.90587684384711,85.04320609762337,8960365.0
2015-10-14,CVX,88.23,89.97,87.71,89.76,9732641.0,0.0,1.0,82.709017570473,84.34013726414433,82.22155651259419,84.14327799077022,9732641.0
2015-10-13,CVX,87.8,88.94,87.29,88.38,8012541.0,0.0,1.0,82.30592477261168,83.3745893994998,81.82783796584594,82.84963133716879,8012541.0
